bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-94-A5I4-10A	TCGA-94-A5I4-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-98-A53J-01A	TCGA-98-A53J-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-98-A53J-01A	TCGA-98-A53J-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-98-A53J-01A	TCGA-98-A53J-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-98-A53J-01A	TCGA-98-A53J-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-98-A53J-10A	TCGA-98-A53J-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-98-A53J-10A	TCGA-98-A53J-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HD-01A	TCGA-NC-A5HD-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HD-01A	TCGA-NC-A5HD-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HD-01A	TCGA-NC-A5HD-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HD-01A	TCGA-NC-A5HD-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HD-10A	TCGA-NC-A5HD-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HD-10A	TCGA-NC-A5HD-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HE-01A	TCGA-NC-A5HE-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HE-01A	TCGA-NC-A5HE-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HE-01A	TCGA-NC-A5HE-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HE-01A	TCGA-NC-A5HE-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HE-10A	TCGA-NC-A5HE-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HE-10A	TCGA-NC-A5HE-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HF-01A	TCGA-NC-A5HF-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HF-01A	TCGA-NC-A5HF-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HF-01A	TCGA-NC-A5HF-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HF-01A	TCGA-NC-A5HF-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HF-10A	TCGA-NC-A5HF-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HF-10A	TCGA-NC-A5HF-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HG-01A	TCGA-NC-A5HG-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HG-01A	TCGA-NC-A5HG-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HG-01A	TCGA-NC-A5HG-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HG-01A	TCGA-NC-A5HG-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HG-10A	TCGA-NC-A5HG-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HG-10A	TCGA-NC-A5HG-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HH-01A	TCGA-NC-A5HH-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HH-01A	TCGA-NC-A5HH-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HH-01A	TCGA-NC-A5HH-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HH-01A	TCGA-NC-A5HH-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HH-10A	TCGA-NC-A5HH-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HH-10A	TCGA-NC-A5HH-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HI-01A	TCGA-NC-A5HI-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HI-01A	TCGA-NC-A5HI-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HI-01A	TCGA-NC-A5HI-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HI-01A	TCGA-NC-A5HI-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HI-10A	TCGA-NC-A5HI-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HI-10A	TCGA-NC-A5HI-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HJ-01A	TCGA-NC-A5HJ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HJ-01A	TCGA-NC-A5HJ-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HJ-01A	TCGA-NC-A5HJ-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HJ-01A	TCGA-NC-A5HJ-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HJ-10A	TCGA-NC-A5HJ-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HJ-10A	TCGA-NC-A5HJ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HK-01A	TCGA-NC-A5HK-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HK-01A	TCGA-NC-A5HK-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HK-01A	TCGA-NC-A5HK-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HK-01A	TCGA-NC-A5HK-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HK-10A	TCGA-NC-A5HK-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HK-10A	TCGA-NC-A5HK-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HL-01A	TCGA-NC-A5HL-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HL-01A	TCGA-NC-A5HL-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HL-01A	TCGA-NC-A5HL-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HL-01A	TCGA-NC-A5HL-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HL-10A	TCGA-NC-A5HL-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HL-10A	TCGA-NC-A5HL-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HM-01A	TCGA-NC-A5HM-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HM-01A	TCGA-NC-A5HM-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HM-01A	TCGA-NC-A5HM-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HM-01A	TCGA-NC-A5HM-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HM-10A	TCGA-NC-A5HM-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HM-10A	TCGA-NC-A5HM-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HN-01A	TCGA-NC-A5HN-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HN-01A	TCGA-NC-A5HN-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HN-01A	TCGA-NC-A5HN-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HN-01A	TCGA-NC-A5HN-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HN-10A	TCGA-NC-A5HN-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HN-10A	TCGA-NC-A5HN-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HO-01A	TCGA-NC-A5HO-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HO-01A	TCGA-NC-A5HO-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HO-01A	TCGA-NC-A5HO-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HO-01A	TCGA-NC-A5HO-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HO-10A	TCGA-NC-A5HO-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HO-10A	TCGA-NC-A5HO-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HP-01A	TCGA-NC-A5HP-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HP-01A	TCGA-NC-A5HP-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HP-01A	TCGA-NC-A5HP-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HP-01A	TCGA-NC-A5HP-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HP-10A	TCGA-NC-A5HP-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HP-10A	TCGA-NC-A5HP-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HQ-01A	TCGA-NC-A5HQ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HQ-01A	TCGA-NC-A5HQ-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HQ-01A	TCGA-NC-A5HQ-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HQ-01A	TCGA-NC-A5HQ-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HQ-10A	TCGA-NC-A5HQ-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HQ-10A	TCGA-NC-A5HQ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HR-01A	TCGA-NC-A5HR-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HR-01A	TCGA-NC-A5HR-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HR-01A	TCGA-NC-A5HR-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HR-01A	TCGA-NC-A5HR-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HR-10A	TCGA-NC-A5HR-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HR-10A	TCGA-NC-A5HR-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HT-01A	TCGA-NC-A5HT-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HT-01A	TCGA-NC-A5HT-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NC-A5HT-01A	TCGA-NC-A5HT-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NC-A5HT-01A	TCGA-NC-A5HT-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NC-A5HT-10A	TCGA-NC-A5HT-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NC-A5HT-10A	TCGA-NC-A5HT-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NK-A5CR-01A	TCGA-NK-A5CR-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NK-A5CR-01A	TCGA-NK-A5CR-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NK-A5CR-01A	TCGA-NK-A5CR-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NK-A5CR-01A	TCGA-NK-A5CR-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NK-A5CR-10A	TCGA-NK-A5CR-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NK-A5CR-10A	TCGA-NK-A5CR-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NK-A5CT-01A	TCGA-NK-A5CT-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NK-A5CT-01A	TCGA-NK-A5CT-01A-31H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NK-A5CT-01A	TCGA-NK-A5CT-01A-31R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NK-A5CT-01A	TCGA-NK-A5CT-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-NK-A5CT-10A	TCGA-NK-A5CT-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NK-A5CT-10A	TCGA-NK-A5CT-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NK-A5CX-01A	TCGA-NK-A5CX-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NK-A5CX-01A	TCGA-NK-A5CX-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NK-A5CX-01A	TCGA-NK-A5CX-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NK-A5CX-01A	TCGA-NK-A5CX-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NK-A5CX-10A	TCGA-NK-A5CX-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NK-A5CX-10A	TCGA-NK-A5CX-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-NK-A5D1-01A	TCGA-NK-A5D1-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NK-A5D1-01A	TCGA-NK-A5D1-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-NK-A5D1-01A	TCGA-NK-A5D1-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-NK-A5D1-01A	TCGA-NK-A5D1-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-NK-A5D1-10A	TCGA-NK-A5D1-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-NK-A5D1-10A	TCGA-NK-A5D1-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-O2-A52N-01A	TCGA-O2-A52N-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-O2-A52N-01A	TCGA-O2-A52N-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-O2-A52N-01A	TCGA-O2-A52N-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-O2-A52N-01A	TCGA-O2-A52N-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-O2-A52N-10A	TCGA-O2-A52N-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-O2-A52N-10A	TCGA-O2-A52N-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-O2-A52Q-01A	TCGA-O2-A52Q-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-O2-A52Q-01A	TCGA-O2-A52Q-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-O2-A52Q-01A	TCGA-O2-A52Q-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-O2-A52Q-01A	TCGA-O2-A52Q-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-O2-A52Q-10A	TCGA-O2-A52Q-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-O2-A52Q-10A	TCGA-O2-A52Q-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-O2-A52W-01A	TCGA-O2-A52W-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-O2-A52W-01A	TCGA-O2-A52W-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-O2-A52W-01A	TCGA-O2-A52W-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-O2-A52W-01A	TCGA-O2-A52W-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-O2-A52W-10A	TCGA-O2-A52W-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-O2-A52W-10A	TCGA-O2-A52W-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-A5C4-01A	TCGA-22-A5C4-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-A5C4-01A	TCGA-22-A5C4-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-22-A5C4-01A	TCGA-22-A5C4-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-22-A5C4-01A	TCGA-22-A5C4-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-22-A5C4-10A	TCGA-22-A5C4-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-A5C4-10A	TCGA-22-A5C4-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-A5GW-01A	TCGA-33-A5GW-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-A5GW-01A	TCGA-33-A5GW-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-33-A5GW-01A	TCGA-33-A5GW-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-A5GW-01A	TCGA-33-A5GW-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-33-A5GW-10A	TCGA-33-A5GW-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-A5GW-10A	TCGA-33-A5GW-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-34-A5IX-01A	TCGA-34-A5IX-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-34-A5IX-01A	TCGA-34-A5IX-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-34-A5IX-01A	TCGA-34-A5IX-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-34-A5IX-01A	TCGA-34-A5IX-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-34-A5IX-10A	TCGA-34-A5IX-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-34-A5IX-10A	TCGA-34-A5IX-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-37-A5EM-01A	TCGA-37-A5EM-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-37-A5EM-01A	TCGA-37-A5EM-01A-21H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-37-A5EM-01A	TCGA-37-A5EM-01A-21R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-37-A5EM-01A	TCGA-37-A5EM-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-37-A5EM-10A	TCGA-37-A5EM-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-37-A5EM-10A	TCGA-37-A5EM-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-A5DR-01A	TCGA-56-A5DR-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-A5DR-01A	TCGA-56-A5DR-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-A5DR-01A	TCGA-56-A5DR-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-A5DR-01A	TCGA-56-A5DR-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-56-A5DR-10A	TCGA-56-A5DR-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-A5DR-10A	TCGA-56-A5DR-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-56-A5DS-01A	TCGA-56-A5DS-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-A5DS-01A	TCGA-56-A5DS-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-56-A5DS-01A	TCGA-56-A5DS-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-56-A5DS-01A	TCGA-56-A5DS-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-56-A5DS-10A	TCGA-56-A5DS-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-56-A5DS-10A	TCGA-56-A5DS-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MG-01A	TCGA-63-A5MG-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MG-01A	TCGA-63-A5MG-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-63-A5MG-01A	TCGA-63-A5MG-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-63-A5MG-01A	TCGA-63-A5MG-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MG-10A	TCGA-63-A5MG-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MG-10A	TCGA-63-A5MG-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MH-01A	TCGA-63-A5MH-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MH-01A	TCGA-63-A5MH-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-63-A5MH-01A	TCGA-63-A5MH-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-63-A5MH-01A	TCGA-63-A5MH-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MH-10A	TCGA-63-A5MH-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MH-10A	TCGA-63-A5MH-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MI-01A	TCGA-63-A5MI-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MI-01A	TCGA-63-A5MI-01A-12H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-63-A5MI-01A	TCGA-63-A5MI-01A-12R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-63-A5MI-01A	TCGA-63-A5MI-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MI-10A	TCGA-63-A5MI-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MI-10A	TCGA-63-A5MI-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MJ-01A	TCGA-63-A5MJ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MJ-01A	TCGA-63-A5MJ-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-63-A5MJ-01A	TCGA-63-A5MJ-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-63-A5MJ-01A	TCGA-63-A5MJ-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MJ-10A	TCGA-63-A5MJ-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MJ-10A	TCGA-63-A5MJ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5ML-01A	TCGA-63-A5ML-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5ML-01A	TCGA-63-A5ML-01A-31H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-63-A5ML-01A	TCGA-63-A5ML-01A-31R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-63-A5ML-01A	TCGA-63-A5ML-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5ML-10A	TCGA-63-A5ML-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5ML-10A	TCGA-63-A5ML-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MN-01A	TCGA-63-A5MN-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MN-01A	TCGA-63-A5MN-01A-22H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-63-A5MN-01A	TCGA-63-A5MN-01A-22R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-63-A5MN-01A	TCGA-63-A5MN-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MN-10A	TCGA-63-A5MN-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MN-10A	TCGA-63-A5MN-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MR-01A	TCGA-63-A5MR-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MR-01A	TCGA-63-A5MR-01A-31H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-63-A5MR-01A	TCGA-63-A5MR-01A-31R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-63-A5MR-01A	TCGA-63-A5MR-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-63-A5MR-10A	TCGA-63-A5MR-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-63-A5MR-10A	TCGA-63-A5MR-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-A5FZ-01A	TCGA-77-A5FZ-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-A5FZ-01A	TCGA-77-A5FZ-01A-31H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-A5FZ-01A	TCGA-77-A5FZ-01A-31R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-A5FZ-01A	TCGA-77-A5FZ-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-77-A5FZ-10A	TCGA-77-A5FZ-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-A5FZ-10A	TCGA-77-A5FZ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-A5G1-01A	TCGA-77-A5G1-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-A5G1-01A	TCGA-77-A5G1-01A-11H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-77-A5G1-01A	TCGA-77-A5G1-01A-11R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-77-A5G1-01A	TCGA-77-A5G1-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-77-A5G1-10A	TCGA-77-A5G1-10A-01D	Pre-extracted DNA received by TSS	[Not Available]	[Not Available]
TCGA-77-A5G1-10A	TCGA-77-A5G1-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-77-A5G3-01A	TCGA-77-A5G3-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-77-A5G3-01A	TCGA-77-A5G3-01A-31H	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
